,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.00199574870775166,3.47260007590926e-05,0.373595709237321,0.00301434854572801,0.152681711831636,0.143619563164821,0.157675195644254,0.0258496992307998,0.00342784715759355,0.00297592959594792,0.00288914263787827,0.000660756205533104,0.199427152772772,0.261209452571318,0.237976419514927,0.111927086627551,0.00231856865589238,0.0772762459011954,0.00370280151066572,0.00220416381243771,0.00139349900088198,0.0642032477680772,0.403192874461919,0.00394141921106245,0.00322373997142409,0.00212244843908967,0.0011215044965909,0.190793863580964,0.376678076986485,0.00122991969187922,0.00129349183002833,0.0017848061297713,0.539169516236255,0.343887246036935,0.00158963272377026,0.00134804060070023,0.00486004500158494,0.00122888622467554,0.195109512922634,0.00116374141311837,0.00385475606943672,0.00248658606405739,0.245385336421074,0.0426796462546946,0.0021915499506891,0.00232232287310019,0.134791674987144,0.381373580393647,0.077449482507991
KEGG_OXIDATIVE_PHOSPHORYLATION,0.000250270262727698,0.000804515891501138,0.00513171202113966,0.00284760665020797,0.195323200569289,0.32617887817012,0.000532489060105504,0.000758515967826287,0.0666626848612706,0.00272375704124943,0.00137261645512321,0.271456862015191,0.111506383313507,0.129351355359263,0.258550822941993,0.00256872143486277,0.142605982767047,0.00150857501549901,3.64397451428796e-05,0.230446691995062,0.229513579320244,0.00323974570428575,0.151598631711164,0.00339205663703503,0.126029549274607,0.250325269349995,0.00365480123848447,0.411616505221679,0.0760113801314971,0.212242191081589,0.00338107154747362,0.00391984056196854,0.0577709090018855,0.138294022825357,0.112867427391494,0.2760661581225,0.0251757959434651,0.00315277304611347,0.00394134154574066,0.437399294556503,0.0418414426874735,0.172704219063769,0.264352652902178,0.00236249943817409,0.00288155208431194,0.365195471559303,0.0039062481416359,0.00208961131690735,0.278420863228093
KEGG_PURINE_METABOLISM,0.00390231050824523,0.00298472389294684,0.00223917124235024,0.000555579885614351,0.0200492196742853,0.00228634340545409,0.00307453730052919,0.236157652117262,0.00190145058364645,0.00365021025295478,0.00262957231320423,0.00348532103440022,0.100173759320199,0.368228554456014,0.152922645270155,0.000135068623254633,0.0039404594911088,0.596802187334658,0.000894251184207681,0.0957370250897145,2.48754844889307e-05,0.0818214398392981,0.00115825767913283,0.149371131600863,0.000219723917627675,0.000164497669060442,0.00198169076728825,0.170333483272711,0.00139324249741292,0.714634667110764,0.000843784038612879,0.00299086408423828,0.216354396620261,0.00741537691200333,0.0298155178165552,0.000442163045085608,0.0477282693345597,0.000951871661967876,0.00295423627443137,0.00346120439986345,0.4223107514127,0.00249909668781281,0.00362528368244566,0.385441393267647,0.00287616810682501,0.184827043917858,0.00388533185429955,0.0858937290387106,0.00348571499665535
KEGG_PYRIMIDINE_METABOLISM,0.129108906202829,0.0014751310936542,0.00289306538778695,0.00291785877351731,0.146283570449552,0.00352050565440429,0.00240226257576762,0.203065931324785,0.00227798694810873,0.00124513661780707,0.00157734808386455,0.0032018278283338,0.000302512599787794,0.133556622569931,0.000734824593773004,0.00301750863791571,0.00234542957018293,0.00272877067984935,0.00289062080483704,0.0571258539333949,0.00161727374496585,0.170042768804436,0.00363193871504098,0.249927553518633,0.0006276625669049,0.00323343540824476,0.00301124341592106,0.0759401492659135,0.000827296217933022,0.601863436895768,0.00245943578899757,0.000998013456546517,0.299001535859342,0.233724915202839,0.144106461114869,0.000979852338367092,0.000796166040282466,0.000920202046384067,0.00254958187303684,0.640339723511992,0.176552588752933,0.000780072359825514,0.00119379733372229,0.0309596750249926,0.00298704978529548,0.132408722779496,0.00148563458110112,0.00239067003306831,0.00267774033855043
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.00197048606178653,0.00131589242606548,0.00353924466360597,0.000374806489895186,0.1406734094595,0.00106827410933218,0.00163050202747608,0.291020343079654,0.00277857269684386,0.000857477539079439,0.00074753761045207,0.00268745509414369,0.1824690446972,0.188525317062272,0.0703334591311381,0.00283777545178348,0.003394764666051,0.373100163722216,0.0037738488644332,0.0715289404694019,0.000282852332990616,0.46208490493599,0.00126546451958402,0.0026900204996005,0.000855855975513981,0.00246432782277391,0.00209785921669154,0.10084808717368,0.102742568723035,0.362940167658725,0.000918485821574435,0.104894414732214,0.266441268998838,0.00254587177700624,0.202154859156528,0.00325207208968427,0.00253920724074643,0.00125890850751642,0.00257764971749542,0.265029389202925,0.0160675282620526,0.167316844307002,0.000667952224937447,0.26127617170957,0.00353873411484772,0.273624002073074,0.00246061161651642,0.0657487415692016,0.0417615001070422
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.0029861289957923,0.0031130723103244,0.21849205136521,0.278540951252166,0.151034306567179,0.000976725206367214,0.316582253088167,0.356509461342077,0.00333110596419142,0.0034579794402761,0.0016879770082391,0.00323427387096816,0.192989752434758,0.0592081617315857,0.130029386782462,0.000390066388551957,0.000809829426191748,0.00391344580631524,0.00285511135564258,0.08270694770113,0.00358395647878129,0.00150269890243,0.315843746330519,0.0933541709692937,0.00208411701330451,0.218523105144438,0.00244971630335457,0.353186685273553,0.00110084863512282,0.315844009103622,0.000519917071764049,0.0400680997270178,0.387949736620879,0.00278318693868313,0.323216429405099,0.00333962931637798,0.00181081440880066,0.00288203664235991,0.00117672668248755,0.00313066469447967,0.147567163722247,0.117653523559409,0.000755589170070752,0.134760130510038,0.0615836992390117,0.295170706808498,0.00236142669385354,0.40582835626203,0.115487564051618
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.000563346697722147,0.00333127329560982,0.00300660065845372,0.00308665464702003,0.360769789828928,0.00158339182496492,0.0031194602132915,0.202532485617953,0.311586528146135,0.00192018897830316,0.00384967712500613,0.000265448688293853,0.291224505506,0.20388338623576,0.0964844447415353,0.119097595280062,0.000602543738366085,0.553931243036283,0.00378915304369665,0.103881188637824,0.000372173299108766,0.000703179469150209,0.00214395952809444,0.0429912674969003,0.00261784713353322,0.0003153671610964,0.00285588099303718,0.273373699878315,0.0929593883789384,0.454693592203944,0.00148320899806487,0.00306308070296296,0.473817071477618,0.00276024837850836,0.188439798615517,0.00204849348213257,0.000194135852026979,6.69863006527187e-06,0.000770118958716971,0.536094217508272,0.14557235028826,0.00220949434119687,0.00233862630433592,0.110728402157388,0.0028606189623365,0.0144142221355631,0.00125389866185469,0.52442771697787,0.00219619700034547
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.00176985477718056,0.00225312567323423,0.000229670553180073,0.303940945597093,0.521028307557702,0.157231277616687,0.0592210235405685,0.0855816222593778,0.208544143694047,0.00124150897925134,0.171249245204517,0.00371496290696128,0.127034503295389,0.0626241776910819,0.00288434991938876,0.001000503582562,0.00265244700334042,0.486634841217703,0.0038060468959982,0.00177236903080619,0.130812903479286,0.393667913443106,0.171964377232319,0.000143086146536608,0.00158981097147236,0.000934403758854932,0.00311594778847704,0.132708016895132,0.314914863744803,0.0658502740793778,0.000813562724770833,4.18536527308994e-05,0.224461231588821,0.00242503591974514,0.112551770893219,0.000467096624002726,0.00114493988161321,0.00310387119104487,0.00110976195393897,0.00194291913821502,0.0796471036148025,0.176664794913138,0.248110681278603,0.00116131987514131,0.0528110625754552,0.186237523284175,0.00309442235360127,0.252792697531529,0.000104979084352886
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.00871316842298554,0.00241288032686744,0.000534505690809353,0.00155319077905693,0.00290070194509585,0.193852550845506,0.00291289631919063,0.00325543930947993,0.00190814213485814,0.000304248925686691,0.00178021625190562,0.00256109602278569,0.312680757713602,0.0696266136004513,0.00214498830325193,0.00127833334797581,0.000388723307475603,0.215551149701294,0.00222145988488447,0.00772033625305548,0.162228933080056,0.0708079944802206,0.148073231454349,0.000123600310403555,0.00135727033571469,0.0461230041124404,0.00263106115174101,0.11050544605495,0.0386554067457033,0.302629333008038,0.000457457390702646,0.00214822957006346,0.208916098292375,0.000336757622246523,0.165488426790671,0.00251241026508622,0.00234816028360163,0.0724969743357186,0.00178116384595087,0.253566395254125,0.394334543659597,0.0225047975355086,0.123909531847753,0.00384312141974756,0.142717314205197,0.0621053788283891,0.00335344554879734,0.00250084660600042,0.000495224182210858
KEGG_LYSINE_DEGRADATION,0.00349216991468529,0.00284953683955418,0.223106454793067,0.358564973440471,0.380849311412586,0.12701241001115,0.427067749396357,0.300540038158583,0.00371204685401007,0.00302632181989077,0.0024748430866821,0.000800945178533161,0.155607710898992,0.00339996745380607,8.48298028980675e-05,0.000218699041076732,0.00139592782997627,0.369961015541286,0.00346415706226875,0.100008577288025,0.0591119632350246,0.0701066078454387,0.00340438985194687,0.00120510297661295,0.0018734174299269,0.000608009412330258,0.112308828606028,0.0394123428698242,0.191526024584309,0.143257428870242,0.00134428713429397,0.238138030765277,0.135415869280857,0.00140372670316387,0.18780300219565,0.00336652815170804,0.000873246267993145,0.109007927074922,0.00218481343202635,0.213695241267428,0.285323888534409,0.236570407711978,0.249872294358845,0.170770845436445,0.00181971680917215,0.0634830000720581,0.00328145127577909,0.0870884561898199,0.140730608180378
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.00226730760532859,3.24649832254359e-05,0.197176507001625,1.95528437805696e-05,0.0578567089068138,0.00202015196402243,0.227821182532507,0.165710975349123,0.00210899515804089,0.00279686631573841,0.0013013639684699,0.00378112383108346,0.123352238744076,0.13776388290903,0.00272272105190871,0.00035797379918517,0.0034250094317818,0.334275237933759,4.86379195911581e-05,0.153160948751459,0.000784666297581034,0.322364777783229,0.29466718761225,0.00173149755904504,0.00291564465790733,8.99138323870249e-05,6.73338930336651e-05,0.223855151040693,0.204371517632114,0.298624405909938,0.00377623460029955,0.0988161080495239,0.439236444289097,0.000897009953504365,0.42947211286179,0.0035955293792145,0.00180814051900901,0.00335060678762099,0.00315406440623253,0.00278496668686496,0.0147792216908143,0.063278221544462,0.0966199902321798,0.209412282573301,0.0396474788869189,0.220323586380625,0.00181675870577294,0.12666353693149,7.60714331434473e-05
KEGG_HISTIDINE_METABOLISM,0.00331857702458595,0.001335117157521,0.0463361323832371,0.36017145667816,0.18951210721201,0.294025727882692,0.117255967119486,0.108503841570876,0.00367430971916289,0.00327125930887,0.00353476244048576,0.00127834705983662,0.135377908347001,0.168428231347037,0.369139997751768,0.00121671392970768,0.000634877281267713,0.506842578367896,0.00059148684993101,0.0602475839634024,0.000358153461360306,0.27010230941837,0.319148539360456,0.000817916745283027,0.00288536490945911,0.122839297915636,0.0935662887823173,0.343607337666594,0.00214285104301424,0.00265511572372439,0.00303194591390785,0.0449186677285825,0.0210469836924785,0.157658768823972,0.0188125354649824,0.00278650485862475,0.00194359847828357,0.00378839427994763,0.00353743503259573,0.00342413684651856,0.134868305761002,0.0723417085358329,0.000145871705544716,0.22574461724203,0.00703696722672885,0.0125570361545082,0.00163365278284408,0.325449255304288,0.143075850313363
KEGG_TYROSINE_METABOLISM,0.00201950423362584,0.00229953188621328,0.346632317715852,0.145768178309643,0.265007192572017,0.00338003687249906,0.00267274596310818,0.0925859599694205,0.0814789641004916,0.00263326678329354,0.00252212358396048,0.00312742848955361,0.27734226199227,0.105290527513023,0.242901407643696,0.00331479597132095,0.00173562487364035,0.227047619966432,0.000181567198727449,0.0010081975650661,0.00267658448235267,0.0150096613639135,0.380404660157001,0.0021371259826992,0.00394699499517123,0.194906559462128,0.000174187626883667,0.20629960004582,0.101575605071012,0.319017237597948,0.00303561316234312,0.00199720360820478,0.0604510076276515,0.00212477233115469,0.0836309609776939,0.000195505507770363,0.0038049177896545,0.00199845883437738,0.00378778139971954,0.183751472837066,0.0410103796519386,0.000976541938490831,0.00149629285694606,0.149866826086929,0.0152461690736136,0.258399147100214,0.201902670849778,0.0538606273946858,0.0237105241870768
KEGG_PHENYLALANINE_METABOLISM,0.000459723652724131,0.00253058110753602,0.32266358090023,0.00361336934249652,0.526043929070835,0.0743931402683725,0.000689231804749279,0.291690518556213,0.108208270374505,0.000595394914717625,0.00020505269650869,0.00349486349586956,0.281540737473399,0.0873294873640045,0.298100230916155,0.0030988362908575,0.00380189181379562,0.0876413085334787,0.00115235033920796,0.277639725740221,0.00319482512364281,0.142099893420974,0.212614572995331,0.00108601500017922,0.0359282065668237,0.155215914253721,0.000629250845862112,0.162659859140067,0.312020457193243,0.364443323765066,0.321278664637159,0.00308562650865349,0.131849741533722,0.00141975785390202,0.305975555489626,0.0281948113210755,0.00240894426274469,6.93783682787632e-05,0.00153526061392115,0.033541509816643,0.149630430902516,0.000380022609475708,0.0267482668423814,0.121755648820612,0.00160495836761565,0.273796694817272,0.0347503030062497,0.238533315318673,0.00476474381175931
KEGG_TRYPTOPHAN_METABOLISM,0.00361033874781776,0.000896254264334017,0.0464246767125424,0.0252384232140577,0.138503176553294,0.0380604360265855,0.386941817964176,0.422527321017719,0.00199517523811628,0.000659216996554891,0.00286755914750476,0.000645551372144706,0.106282613925019,0.000805580529945753,0.00349497442726129,0.00225202836101868,0.00355490900422437,0.573385044462023,0.00278746665394218,0.0361816603635736,0.00151634819551621,0.448820837676223,0.317224234513634,0.00238534738401771,0.000275981969585289,0.00100055353311071,0.000345324117714457,0.134324144785373,0.26937708092999,0.208634906684716,0.00292109559576908,0.0403766713896767,0.263511078029771,0.00378797145354421,0.258180415645502,0.00276492884753231,0.00151811240025223,0.00227879196215984,0.00341136705348513,0.149506876285138,0.0502110504494884,0.0931668511342023,0.218492099463261,0.000974275149054433,0.00208331525272676,0.294432185928759,0.236303724611575,0.254063004949422,0.00203739496592295
KEGG_BETA_ALANINE_METABOLISM,0.000250894277991535,0.000590596365002788,0.00106452078845165,0.326090136308802,0.263779451569643,0.381886055744727,0.22799190212679,0.488460849508716,0.0527587933532251,0.00137048814129917,0.00259357322275726,0.000676221960996692,0.0251737323999644,0.00163172999028345,0.00364162063279926,0.00371873153307034,0.00236740573069138,0.308374825249984,0.00345544312884261,0.164917104516367,0.245723723139704,0.0763699242121061,0.413948825494461,0.00219256264015521,0.00153424875126365,0.0521164175049327,0.0010086232454423,0.277337330048585,0.0948735148476765,0.264841827723749,0.00031722532910923,0.00142097690163623,0.173773422558157,0.00182749049991978,0.00320471436366129,0.200767919189355,0.00247731993834088,0.0030999232818691,0.00182074043624102,0.232810571261229,0.107850575780561,0.00904274661625366,0.185921272643594,0.00334369138168446,0.153919481604345,0.00228048167033204,0.141073058639101,0.339196815843996,0.0402926624812986
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,0.0848790862181918,0.000461172995391987,0.0300252767843064,0.0329280537369388,0.176465455987658,0.358862264083897,0.000327382263247462,0.000995328519776085,0.240117209343655,0.12584664395286,0.056286354231701,0.00285553965733578,0.0993733389114439,0.0233778165307936,0.00350687078783073,0.000354210431467666,0.000201450604670711,0.144648752673107,0.290314586375228,0.13575526480418,0.00230092821765748,0.306987606251306,0.00190436612586722,0.0394706052872984,0.00277603978719021,0.335408680320728,0.000828134248713799,0.193177210289442,0.00139077576303669,0.16305998668125,0.113792816984524,0.00133940535405675,0.101233320993065,0.105852247458773,0.00359971329497715,0.00138037139251669,0.328920932343344,0.0038143900697177,0.388718946965195,0.00365949278970999,0.0696032499519898,0.00199702408506697,0.263324481777185,0.0816421018429209,0.00133692349241976,0.00394262174765108,0.00287036207598219,0.159841940715393,0.130055253028673
KEGG_SELENOAMINO_ACID_METABOLISM,0.00168697890842276,0.00271048740347781,0.000311048727650522,0.00233047666408183,0.313803197965645,0.00242396835873599,0.000319580711274105,0.00321724707766662,0.0227098785382079,0.00248518822174094,0.00304562728383143,0.00141074035565368,0.128681016423155,0.425856456430781,0.000827415088355903,0.0022577342052741,0.00348494291405769,0.107549488174952,0.00272856003459712,0.00205376833849372,8.12751088835482e-05,0.00392093918669642,0.00392385970830719,0.000831624258857929,0.00114250355655338,0.0129559265508185,0.000929851751048411,0.0627108290510325,0.00385833682924167,0.42430239519709,0.000319361710805673,0.00388005711936433,0.191296643369108,0.345157610047216,0.0772457140610235,0.00378734789246896,0.180774546751037,0.00209164114966849,0.00387823048779714,0.00196717203118231,0.350123460230078,0.0336761661599912,0.00286612098807226,0.000874654359214139,0.151621059715747,0.00262701788450183,0.00384903269535559,0.00145043963433161,0.00652898660721838
